analysis,comparison,permutation,statistic,hop,deep_tumor_core,immune_associated_niche,low_signal_edge_context,mixed_tumor_boundary_niche,stroma_interface_niche,tumor_interior,metric,moran_i,geary_c
neighbor_enrichment,,1110,,2-hop,0.38538253210578505,0.12282437481805816,0.013422818791946308,0.14967456984827696,0.06554516129131209,0.26315054314462133,,,
neighbor_enrichment,,1111,,2-hop,0.44707634833473753,0.11872836390700581,0.008501118568232663,0.1361318332498751,0.03175128705132653,0.2578110488888222,,,
neighbor_enrichment,,1112,,2-hop,0.42704117446764506,0.10010228190375246,0.02476178101178101,0.1396836569630687,0.030193976885153358,0.27821712876859944,,,
neighbor_enrichment,,1113,,2-hop,0.39551313595431237,0.11247825714737478,0.01975051975051975,0.15074213787449076,0.04472975465622524,0.27678619461707693,,,
neighbor_enrichment,,1114,,2-hop,0.45332089062843095,0.08023712261769897,0.013868914456162779,0.14888566876821913,0.054418907078796534,0.24926849645069146,,,
neighbor_enrichment,,1115,,2-hop,0.38391826184956873,0.13086908704753158,0.015244487056567594,0.14523148639315234,0.041938375919820824,0.28279830173335896,,,
neighbor_enrichment,,1116,,2-hop,0.46607608244763116,0.0826688556430453,0.015419501133786848,0.11657549577717642,0.04004390800609287,0.2792161569922675,,,
neighbor_enrichment,,1117,,2-hop,0.38510509981098223,0.10210101735837028,0.02702702702702703,0.16997874608168725,0.02765068132715191,0.28813742839478146,,,
neighbor_enrichment,,1118,,2-hop,0.46892271485341597,0.09286966782434146,0.011916051984545135,0.13861169775251156,0.012589725276066936,0.27509014230911927,,,
neighbor_enrichment,,1119,,2-hop,0.3976575856227718,0.0862394602640701,0.02769679300291545,0.1563979987599435,0.04035578156226416,0.2916523807880352,,,
neighbor_enrichment,,1120,,2-hop,0.3896364481244072,0.10684660888964084,0.007457121551081283,0.1664204922594184,0.062230548106979214,0.2674087810684732,,,
neighbor_enrichment,,1121,,2-hop,0.3949492964198846,0.10047174385409677,0.02077702702702703,0.1650129199761552,0.04380126641156052,0.2749877463112758,,,
neighbor_enrichment,,1122,,2-hop,0.38042464460531705,0.12995679346219563,0.04265364265364265,0.15277698214372887,0.029630606821483163,0.2645573303136328,,,
neighbor_enrichment,,1123,,2-hop,0.3836785173182232,0.09862493373522781,0.01921921921921922,0.1567774253436018,0.027697224939872,0.314002679443856,,,
neighbor_enrichment,,1124,,2-hop,0.43835954166836516,0.10235472386207678,0.009909909909909911,0.12753352514381924,0.026193450825803766,0.295648848590025,,,
neighbor_enrichment,,1125,,2-hop,0.3554699131905015,0.12120896073101955,0.03011088011088011,0.14284083199524372,0.05058674709410004,0.2997826668782551,,,
neighbor_enrichment,,1126,,2-hop,0.3856184566409598,0.12420813986645017,0.01946308724832215,0.15208573667416933,0.04062230976463112,0.27800226980546755,,,
neighbor_enrichment,,1127,,2-hop,0.3937829062829063,0.12003374981316153,0.021344421344421348,0.13010231631555158,0.034513710984299215,0.3002228952596601,,,
neighbor_enrichment,,1128,,2-hop,0.41183074503248224,0.11359097541489963,0.01977468839884947,0.15690783752370802,0.027986519227142997,0.26990923440291786,,,
neighbor_enrichment,,1129,,2-hop,0.40613957093921565,0.07484561102800343,0.020134228187919462,0.1384326775562464,0.025646005965784886,0.3348019063228302,,,
neighbor_enrichment,,1130,,2-hop,0.4426128215557747,0.0780695556800965,0.019686800894854587,0.15251397175005554,0.025007523073058008,0.2821093270461608,,,
neighbor_enrichment,,1131,,2-hop,0.371571605946606,0.09527231457378513,0.006756756756756757,0.18352165190400482,0.017903949521596577,0.32497372129725066,,,
neighbor_enrichment,,1132,,2-hop,0.45512273896127436,0.11188617582675205,0.0159297052154195,0.12414680157777397,0.016603315207756986,0.2763112632110232,,,
neighbor_enrichment,,1133,,2-hop,0.3667937980561353,0.11773508491333204,0.018069179143004648,0.16366611521566118,0.05094313065098694,0.28279269202088,,,
neighbor_enrichment,,1134,,2-hop,0.3829443925377601,0.08471458302192605,0.015175652088403768,0.1674663949683689,0.03475954179171707,0.31493943559182425,,,
neighbor_enrichment,,1135,,2-hop,0.4728664326090796,0.09976925454866632,0.015315315315315315,0.12233357306886715,0.027472509273979866,0.2622429151840917,,,
neighbor_enrichment,,1136,,2-hop,0.40537186910558404,0.08592666435639193,0.013422818791946308,0.1453437277509524,0.0281484405842874,0.32178647941083793,,,
neighbor_enrichment,,1137,,2-hop,0.3640678882275521,0.1461614732473076,0.026077097505668934,0.17196242743961826,0.02832073333273814,0.263410380247115,,,
neighbor_enrichment,,1138,,2-hop,0.3909923623553707,0.10463577360043998,0.012835570469798658,0.17102848460921885,0.034012321078053416,0.28649548788711826,,,
neighbor_enrichment,,1139,,2-hop,0.4956791596349431,0.07439936910919932,0.011633109619686801,0.11667936233175079,0.03625865076713873,0.2653503485372809,,,
neighbor_enrichment,,1140,,2-hop,0.4297751229736524,0.11094838245573539,0.009909909909909911,0.1657512554571378,0.014548598372127786,0.2690667308314366,,,
neighbor_enrichment,,1141,,2-hop,0.3858120122628611,0.11158662914486052,0.013422818791946308,0.15604370023537015,0.03154575717741923,0.30158908238754284,,,
neighbor_enrichment,,1142,,2-hop,0.38344353614461646,0.10300374395512447,0.001360544217687075,0.1539118394610591,0.05344527921058532,0.30483505701092745,,,
neighbor_enrichment,,1143,,2-hop,0.45312396567331414,0.0797579169963694,0.005033557046979866,0.15516815837581727,0.037250764654041396,0.2696656372534779,,,
neighbor_enrichment,,1144,,2-hop,0.42854446376251654,0.07988050939369394,0.020159151193633953,0.1497117762787134,0.049592837858557934,0.2721112615128842,,,
neighbor_enrichment,,1145,,2-hop,0.4361807421381252,0.09585655385475311,0.013605442176870748,0.15028271381812797,0.027460428615890802,0.27661411939623237,,,
neighbor_enrichment,,1146,,2-hop,0.38559224018782845,0.08096452544981957,0.02027027027027027,0.1621384251898957,0.035908676533676534,0.3151258623685096,,,
neighbor_enrichment,,1147,,2-hop,0.4036195576636754,0.09024289998554702,0.01552754677754678,0.154192460074813,0.03242839235486294,0.30398914314355485,,,
neighbor_enrichment,,1148,,2-hop,0.39426185462999525,0.11289334650961176,0.02030631560832903,0.1556964020100617,0.0287310914728996,0.2881109897691027,,,
neighbor_enrichment,,1149,,2-hop,0.418193693838952,0.08876314539579844,0.013605442176870748,0.14957155856015394,0.018219120259936588,0.3116470397682883,,,
neighbor_enrichment,,1150,,2-hop,0.41981794853389803,0.07965584444068453,0.013422818791946308,0.16204553714916914,0.023155936159291866,0.3019019149250102,,,
neighbor_enrichment,,1151,,2-hop,0.4159365183003162,0.08120758370462275,0.006152125279642058,0.14201892166262478,0.026435495898583152,0.32824935515421094,,,
neighbor_enrichment,,1152,,2-hop,0.3926442843685243,0.10397479105532796,0.013385942916144259,0.15787097218700058,0.032215323826062084,0.2999086856469408,,,
neighbor_enrichment,,1153,,2-hop,0.3501795468707234,0.11161364635629338,0.03382709632709633,0.16388133980045744,0.046055105797752856,0.2944432648476766,,,
neighbor_enrichment,,1154,,2-hop,0.3896247313242971,0.10581575342234636,0.02366202030631561,0.14587829538974423,0.03443524114171567,0.300583958415581,,,
neighbor_enrichment,,1155,,2-hop,0.4341244561684751,0.10426497220812257,0.0,0.15255578741563738,0.027053450015352896,0.2820013341924121,,,
neighbor_enrichment,,1156,,2-hop,0.4190892988737471,0.11287725503076025,0.024543378995433792,0.13509538127285908,0.042364518930796125,0.2660301668964038,,,
neighbor_enrichment,,1157,,2-hop,0.38384570241187893,0.12657540690628927,0.005518018018018019,0.15479094468065063,0.040525771591948055,0.2887441563912153,,,
neighbor_enrichment,,1158,,2-hop,0.39529102268072847,0.10260283513959981,0.027509652509652507,0.14286704893322538,0.030089963913493327,0.30163947682330045,,,
neighbor_enrichment,,1159,,2-hop,0.3952233207747915,0.1383727979316215,0.024774774774774775,0.12447977245771363,0.04033918794948207,0.27681014611161686,,,
neighbor_enrichment,,1160,,2-hop,0.39417777211894867,0.08392384426297989,0.02040816326530612,0.14637688741830396,0.03519725350457643,0.319916079429885,,,
neighbor_enrichment,,1161,,2-hop,0.36287395271307626,0.12079229495336878,0.018069179143004648,0.14022725256933707,0.03119723304287062,0.32684008757834254,,,
neighbor_enrichment,,1162,,2-hop,0.4637252908078015,0.09367403881813671,0.03411633109619687,0.13378537339749338,0.021230863710137295,0.2534681021702342,,,
neighbor_enrichment,,1163,,2-hop,0.3942980436022284,0.08958783737208524,0.013422818791946308,0.15322293346868948,0.026294029916217047,0.32317433684883345,,,
neighbor_enrichment,,1164,,2-hop,0.3680248595164562,0.10668964944175023,0.03586036978894122,0.1795206932811975,0.04175415698524942,0.2681502709864055,,,
neighbor_enrichment,,1165,,2-hop,0.4175144416741057,0.11249130465817142,0.006802721088435374,0.15987334882893106,0.023380268413281616,0.27993791533707496,,,
neighbor_enrichment,,1166,,2-hop,0.4148584915129033,0.09930069047716103,0.014864864864864866,0.15031153928212748,0.021975468115173997,0.2986889457477693,,,
neighbor_enrichment,,1167,,2-hop,0.41355623157093746,0.09172339705427938,0.01895109395109395,0.14176241032858677,0.027838521772345293,0.30616834532275716,,,
neighbor_enrichment,,1168,,2-hop,0.41389346279052164,0.09865548799372327,0.007601351351351352,0.15059019103136745,0.03459762283291694,0.2946618840001194,,,
neighbor_enrichment,,1169,,2-hop,0.38006909143407364,0.11932530282806636,0.030233301374240972,0.1399857216083035,0.05267729101621719,0.27770929173909836,,,
neighbor_enrichment,,1170,,2-hop,0.42896733809682874,0.10317411401600106,0.010626398210290827,0.14693480128241285,0.031017552434844182,0.2792797959596224,,,
neighbor_enrichment,,1171,,2-hop,0.36455931069901665,0.10435028504881445,0.027565958815958816,0.14265593364858073,0.0323559803339215,0.3285125314537079,,,
neighbor_enrichment,,1172,,2-hop,0.39104249012337244,0.09619474711386475,0.006756756756756757,0.164826433944081,0.019535269535269534,0.3216443025266556,,,
neighbor_enrichment,,1173,,2-hop,0.40347238049443934,0.09033768353621292,0.013513513513513514,0.15501150501150499,0.04093174479203891,0.29673317265229043,,,
neighbor_enrichment,,1174,,2-hop,0.44800499028440194,0.09543564047240517,0.006756756756756757,0.13884488480076712,0.027883214096449394,0.28307451358921965,,,
neighbor_enrichment,,1175,,2-hop,0.4152902685768852,0.09216863651328712,0.016139341642697348,0.18166920097930755,0.029732373933913606,0.26500017835390915,,,
neighbor_enrichment,,1176,,2-hop,0.410593523123535,0.09528623137566714,0.02040816326530612,0.14447853455956694,0.028102749036122386,0.30113079863980224,,,
neighbor_enrichment,,1177,,2-hop,0.43023335929998613,0.10395552882047478,0.013605442176870748,0.1441824271055964,0.03334476647801978,0.2746784761190523,,,
neighbor_enrichment,,1178,,2-hop,0.35723377819706287,0.13821415348260985,0.018814891298112774,0.15846546202843084,0.05684861044118841,0.27042310455259544,,,
neighbor_enrichment,,1179,,2-hop,0.4408398478522836,0.08451832634619841,0.0,0.14642562935594913,0.029693786276889317,0.29852241016867953,,,
neighbor_enrichment,,1180,,2-hop,0.40212447949542796,0.10754475671942657,0.021258503401360544,0.14688257698461776,0.016885816375612296,0.30530386702355494,,,
neighbor_enrichment,,1181,,2-hop,0.3938503090101984,0.11580900840178378,0.034474846555383465,0.1443591276250178,0.030419838967016215,0.2810868694406003,,,
neighbor_enrichment,,1182,,2-hop,0.43637116531959397,0.0888599576401752,0.03424657534246575,0.15496352235373187,0.021241364956111126,0.26431741438792206,,,
neighbor_enrichment,,1183,,2-hop,0.40539292120174475,0.08374041333600155,0.010135135135135136,0.16906520491079305,0.03325508895361836,0.2984112364627071,,,
neighbor_enrichment,,1184,,2-hop,0.38215697314962027,0.1039078971064265,0.006756756756756757,0.16206606721312602,0.038516123074946604,0.30659618269912386,,,
neighbor_enrichment,,1185,,2-hop,0.39550877436906867,0.11134833028215377,0.014264264264264265,0.14288885906532967,0.04287012614218495,0.29311964587699896,,,
neighbor_enrichment,,1186,,2-hop,0.3944029431988375,0.10613163868197424,0.006711409395973154,0.14669275706089757,0.025453857564990606,0.320607394097327,,,
neighbor_enrichment,,1187,,2-hop,0.4516064445051811,0.08185600862268845,0.0008948545861297539,0.13865881234613964,0.03970394215163264,0.2872799377882284,,,
neighbor_enrichment,,1188,,2-hop,0.4409477087785912,0.10825888914124202,0.0,0.1303427902692609,0.017575611325611327,0.3028750004852946,,,
neighbor_enrichment,,1189,,2-hop,0.40542084357717995,0.09091886860343235,0.040268456375838924,0.1536599399854433,0.024990944814276828,0.28474094664382876,,,
neighbor_enrichment,,1190,,2-hop,0.3845881595881596,0.12371480533245242,0.0,0.1659242872478166,0.043976402064637356,0.2817963457669341,,,
neighbor_enrichment,,1191,,2-hop,0.38667535707976886,0.1098775275245863,0.010135135135135136,0.1541318103818104,0.042203863527392936,0.29697630635130623,,,
neighbor_enrichment,,1192,,2-hop,0.46600635688065195,0.10142649006468503,0.005707762557077625,0.14474173646212318,0.03788497237832451,0.24423268165713768,,,
neighbor_enrichment,,1193,,2-hop,0.3515987363413834,0.13864701144112906,0.03018420205920206,0.15868196401284634,0.03628238370885429,0.2846057024365849,,,
neighbor_enrichment,,1194,,2-hop,0.36035602885842977,0.10895374022624921,0.02040816326530612,0.16292162164010904,0.045279222800231195,0.3020812232096747,,,
neighbor_enrichment,,1195,,2-hop,0.4253457154867719,0.1052771108443377,0.012755102040816327,0.1252192291057837,0.023763798448672397,0.30763904407361803,,,
neighbor_enrichment,,1196,,2-hop,0.39737764319288205,0.11206939691444229,0.013422818791946308,0.14897700886646797,0.02853813730244839,0.29961499493181293,,,
neighbor_enrichment,,1197,,2-hop,0.348414390326155,0.11112473244826188,0.0231981981981982,0.1816634290898997,0.038419476103299634,0.2971797738341855,,,
neighbor_enrichment,,1198,,2-hop,0.41016226228918684,0.09249224806863966,0.040268456375838924,0.13075225209058608,0.03178772525890568,0.2945370559168427,,,
neighbor_enrichment,,1199,,2-hop,0.3547420860896252,0.10805251893187066,0.013082155939298797,0.17073878835583517,0.045200096355558536,0.3081843543278118,,,
neighbor_enrichment,,1200,,2-hop,0.3822028811524611,0.11743727127880789,0.026360544217687076,0.15319162630087,0.0327209710613072,0.2880867059888669,,,
neighbor_enrichment,,1201,,2-hop,0.4017637815752701,0.10210792902758946,0.013422818791946308,0.15639625979144334,0.029332221929932147,0.29697698888381874,,,
neighbor_enrichment,,1202,,2-hop,0.41833033542592357,0.08860030238706708,0.04054054054054054,0.1448970241249653,0.020593282357988237,0.2870385151635151,,,
neighbor_enrichment,,1203,,2-hop,0.3606850500232853,0.08142815275168215,0.02075289575289575,0.1837060621987092,0.03535221623456917,0.3180756230388585,,,
neighbor_enrichment,,1204,,2-hop,0.4409381666734608,0.10811936363406952,0.01829954954954955,0.1478460502357561,0.014953188482600249,0.2698436814245638,,,
neighbor_enrichment,,1205,,2-hop,0.4414369111060287,0.11271143182907888,0.006756756756756757,0.13936844598609302,0.023416340328105033,0.27631011399393746,,,
neighbor_enrichment,,1206,,2-hop,0.4248976535741242,0.0760505381828911,0.02494802494802495,0.1549265365441836,0.040858443799620274,0.27831880295115596,,,
neighbor_enrichment,,1207,,2-hop,0.4046567575732599,0.08020191196266992,0.013422818791946308,0.15929815896258853,0.04487312923949323,0.2975472234700422,,,
neighbor_enrichment,,1208,,2-hop,0.4106496439179514,0.11155323046079345,0.00997732426303855,0.1580260309251906,0.03645099065267133,0.27334277978035476,,,
neighbor_enrichment,,1209,,2-hop,0.43661065076506256,0.0667756395697572,0.04002079002079002,0.16182504178827709,0.019239941298764825,0.2755279365573483,,,
neighbor_enrichment,,1210,,2-hop,0.3815216746039074,0.08729725656496362,0.009712773998488284,0.154983558524975,0.061273022917680775,0.3052117133899849,,,
neighbor_enrichment,,1211,,2-hop,0.4332033338201912,0.11432979662351947,0.002936241610738255,0.1416267599795038,0.03377383133601057,0.27413003663003654,,,
neighbor_enrichment,,1212,,2-hop,0.3454197241112008,0.1515444345126218,0.010463232912212503,0.15890864282220818,0.0398112419571003,0.29385272368465654,,,
neighbor_enrichment,,1213,,2-hop,0.40776417651417657,0.09269727909433789,0.04002079002079002,0.1585988203635262,0.033468273357979236,0.2674506606491901,,,
neighbor_enrichment,,1214,,2-hop,0.405214676099003,0.10376873039229925,0.018823905401086607,0.14386004452625067,0.023770557095665664,0.30456208648569494,,,
neighbor_enrichment,,1215,,2-hop,0.42911286569374807,0.0964103188367894,0.02075289575289575,0.1402595919140037,0.045319871238988875,0.2681444565635742,,,
neighbor_enrichment,,1216,,2-hop,0.3753394222144221,0.10620582716170947,0.0013513513513513514,0.1472477619536443,0.032202216944864,0.33765342037400864,,,
neighbor_enrichment,,1217,,2-hop,0.354199577235503,0.12581695019022301,0.007457121551081283,0.18252362301908295,0.05046445198438881,0.279538276019721,,,
neighbor_enrichment,,1218,,2-hop,0.41216897273450775,0.1281664211342458,0.021476510067114096,0.14794999655343116,0.028603501599948497,0.26163459791075266,,,
neighbor_enrichment,,1219,,2-hop,0.42824274685703817,0.08039880405158731,0.013422818791946308,0.14879084320951677,0.03727252043477861,0.29187226665513266,,,
neighbor_enrichment,,1220,,2-hop,0.39535189075630256,0.10178692090456791,0.016666666666666666,0.1605899786046845,0.031919151772092945,0.29368539129568544,,,
neighbor_enrichment,,1221,,2-hop,0.39912228404875477,0.12050084586849291,0.036936936936936934,0.14861123850094438,0.03040761349584879,0.2644210811490223,,,
neighbor_enrichment,,1222,,2-hop,0.4106839067073162,0.09304807781698538,0.015447845804988663,0.13261803944577052,0.04837411154938165,0.29982801867555786,,,
neighbor_enrichment,,1223,,2-hop,0.3944368945306569,0.10748291220557309,0.01552013422818792,0.15388943698754204,0.04190892287516843,0.28676169917287164,,,
neighbor_enrichment,,1224,,2-hop,0.3939645790748732,0.12042366086483731,0.037162162162162164,0.13551861879067756,0.02821141663053428,0.2847195624769155,,,
neighbor_enrichment,,1225,,2-hop,0.35906686308383906,0.11181030882965347,0.013422818791946308,0.1933247686208602,0.032306697338280434,0.29006854333542076,,,
neighbor_enrichment,,1226,,2-hop,0.4151871341209577,0.09299317700052989,0.0,0.17019497901850836,0.03049081835846542,0.29113389150153857,,,
neighbor_enrichment,,1227,,2-hop,0.3880074146618263,0.08844305590629119,0.007882882882882882,0.16863436863436862,0.02466757429992724,0.3223647036147037,,,
neighbor_enrichment,,1228,,2-hop,0.4292191088146968,0.08805024301347825,0.00731981981981982,0.15209318260788837,0.03524598359157183,0.2880716621525446,,,
neighbor_enrichment,,1229,,2-hop,0.41477852541808335,0.13454360100135856,0.0,0.13321916875509457,0.02169298821983386,0.29576571660562984,,,
neighbor_enrichment,,1230,,2-hop,0.4377378433734534,0.07451809496815417,0.020134228187919462,0.15011253167589528,0.01997631267272009,0.2975209891218577,,,
neighbor_enrichment,,1231,,2-hop,0.36858168132342173,0.1067103424375785,0.017509659290481205,0.15609926714882397,0.04197586648734916,0.3091231833123454,,,
neighbor_enrichment,,1232,,2-hop,0.41404159841659843,0.10680180753710165,0.033783783783783786,0.13503711886064826,0.018652743652743654,0.2916829477491243,,,
neighbor_enrichment,,1233,,2-hop,0.4523626992376993,0.10690364054334638,0.02364864864864865,0.12977635551164957,0.024175825830237595,0.2631328302284184,,,
neighbor_enrichment,,1234,,2-hop,0.3861873272799051,0.10070298609580093,0.03411633109619686,0.1559990662931839,0.04164124466137889,0.28135304457353416,,,
neighbor_enrichment,,1235,,2-hop,0.4007087519227275,0.1265502597371922,0.015212527964205816,0.14835715782221906,0.022210286861885756,0.28696101569177,,,
neighbor_enrichment,,1236,,2-hop,0.431844668977022,0.0915327942901472,0.015432259182259184,0.15216362753127458,0.022884989061459648,0.28614166095783744,,,
neighbor_enrichment,,1237,,2-hop,0.3703772837964016,0.11760061006384537,0.032939189189189186,0.17031182968682965,0.016982739041562573,0.29178834822217165,,,
neighbor_enrichment,,1238,,2-hop,0.3586512983571807,0.09014132782515134,0.03350225225225225,0.169012361291773,0.0308579133946781,0.31783484687896474,,,
neighbor_enrichment,,1239,,2-hop,0.38578916970646154,0.09715519106063913,0.03411633109619686,0.13620784893485247,0.0398355060958693,0.30689595310598083,,,
neighbor_enrichment,,1240,,2-hop,0.39470101970101956,0.10694374076727015,0.014559202059202058,0.15068140821817297,0.03702214860303096,0.29609248065130417,,,
neighbor_enrichment,,1241,,2-hop,0.3941667770711888,0.11868462475080123,0.021396396396396396,0.1531092279254044,0.025195416004239527,0.28744755785196946,,,
neighbor_enrichment,,1242,,2-hop,0.4141415428673621,0.10682620664855168,0.028942953020134228,0.13826589145381088,0.03970071852523491,0.2721226874849062,,,
neighbor_enrichment,,1243,,2-hop,0.38538713885141057,0.08507426030126382,0.034395973154362415,0.16064695547028746,0.03887931003505422,0.29561636218762155,,,
neighbor_enrichment,,1244,,2-hop,0.4451313118604867,0.09250250177510341,0.014248838409912236,0.14011641569379427,0.03482560120933591,0.2731753310513675,,,
neighbor_enrichment,,1245,,2-hop,0.4213421722156425,0.09986111456206202,0.0,0.13316497677433325,0.026708808474501328,0.31892292797346106,,,
neighbor_enrichment,,1246,,2-hop,0.403550509065215,0.076525740312505,0.0033783783783783786,0.16355128763216994,0.04043465973613032,0.31255942487560134,,,
neighbor_enrichment,,1247,,2-hop,0.3934828210563505,0.08405819968319964,0.02494802494802495,0.15701431473490293,0.03191355544296721,0.3085830841345548,,,
neighbor_enrichment,,1248,,2-hop,0.4093987369722662,0.10988309738309739,0.0014076576576576576,0.1626204412969119,0.0337896409587586,0.28290042573130836,,,
neighbor_enrichment,,1249,,2-hop,0.3959333994075407,0.09657602782356035,0.012304250559284116,0.17213926903030732,0.04338193499267324,0.27966511818663436,,,
neighbor_enrichment,,1250,,2-hop,0.3589126065566644,0.13788965025459624,0.018751090179661607,0.1623342255094956,0.05833209296594649,0.2637803345336359,,,
neighbor_enrichment,,1251,,2-hop,0.45190115728831204,0.10033902116735248,0.02511773940345369,0.12562526453582867,0.028512627162086947,0.2685041904429661,,,
neighbor_enrichment,,1252,,2-hop,0.4347130959263311,0.07235970452882215,0.016188063063063064,0.17114776397864637,0.027313032092443856,0.2782783404106934,,,
neighbor_enrichment,,1253,,2-hop,0.3588472663840311,0.12974361522155636,0.01888138138138138,0.16275311587811583,0.050434279662220846,0.27934034147269443,,,
neighbor_enrichment,,1254,,2-hop,0.41332731505300535,0.11455510331560753,0.027210884353741496,0.14140185489225104,0.04409855239687172,0.25940628998852294,,,
neighbor_enrichment,,1255,,2-hop,0.4692468572354083,0.07946493509561015,0.013422818791946308,0.13695336553607382,0.01899165667424649,0.28192036666671505,,,
neighbor_enrichment,,1256,,2-hop,0.462563158975516,0.07341775761633637,0.030373429702288762,0.1305139250362306,0.02077337004794565,0.28235835862168274,,,
neighbor_enrichment,,1257,,2-hop,0.43397463012050463,0.10388833487431985,0.028187919463087248,0.13825753193597645,0.028616391723379486,0.26707519188273243,,,
neighbor_enrichment,,1258,,2-hop,0.34232370800669276,0.12012426206070104,0.02552630069408593,0.18446286792121774,0.026297657249098223,0.3012652040682044,,,
neighbor_enrichment,,1259,,2-hop,0.3705530211044917,0.11824748019600961,0.028410553410553405,0.15162185676891557,0.05984069200980965,0.2713263965102199,,,
neighbor_enrichment,,1260,,2-hop,0.4563507835566659,0.11019439567233684,0.02027027027027027,0.1214952873041108,0.027209631253748902,0.26447963194286733,,,
neighbor_enrichment,,1261,,2-hop,0.3654564718520504,0.1177910927516139,0.013902205177372964,0.15836120058386147,0.05340852013276016,0.2910805095023414,,,
neighbor_enrichment,,1262,,2-hop,0.39958038771063975,0.10494619370669789,0.029019544325666773,0.16175474463289582,0.03154124897822376,0.2731578806458759,,,
neighbor_enrichment,,1263,,2-hop,0.4183093628171661,0.10343228033804264,0.01507936507936508,0.15632685086466594,0.017967035298968075,0.2888851056017923,,,
neighbor_enrichment,,1264,,2-hop,0.3490442983090043,0.08159070328187973,0.03229166666666667,0.1778916510534158,0.041111511148275846,0.3180701695407579,,,
neighbor_enrichment,,1265,,2-hop,0.3601999380060606,0.09250526828558038,0.027210884353741496,0.16396029440747334,0.03074930827031667,0.3253743066768277,,,
neighbor_enrichment,,1266,,2-hop,0.36569544933515524,0.11430544702603526,0.016216216216216217,0.1422026877909231,0.059385946702123174,0.302194252929547,,,
neighbor_enrichment,,1267,,2-hop,0.4060887696546994,0.08491382011417538,0.016778523489932886,0.1590949751875532,0.03762196153629237,0.29550195001734675,,,
neighbor_enrichment,,1268,,2-hop,0.3983925677052928,0.12697610790347885,0.015484288953676708,0.12082436149062802,0.04548820249600562,0.292834471450918,,,
neighbor_enrichment,,1269,,2-hop,0.4069408171115633,0.09570400867282033,0.030201342281879196,0.15663660921260605,0.030887287801026446,0.2796299349201047,,,
neighbor_enrichment,,1270,,2-hop,0.37400202197996313,0.08928501171148227,0.006756756756756757,0.1664234612764025,0.02977652977652977,0.3337562184988657,,,
neighbor_enrichment,,1271,,2-hop,0.3822496465459357,0.12291986043959986,0.014261744966442953,0.1560752956084579,0.03824192377784955,0.28625152866171416,,,
neighbor_enrichment,,1272,,2-hop,0.4184376718724018,0.08992716534517503,0.009246575342465752,0.12986664155076724,0.04007142188548313,0.31245052400370704,,,
neighbor_enrichment,,1273,,2-hop,0.3833818997684545,0.12366676940506473,0.027210884353741496,0.15821695811191608,0.05034042477019667,0.25718306359062654,,,
neighbor_enrichment,,1274,,2-hop,0.42066250356691537,0.08423338882897705,0.008558558558558558,0.16374576062076068,0.027472938869997694,0.295326849554791,,,
neighbor_enrichment,,1275,,2-hop,0.4245831665999733,0.08829175248743072,0.003401360544217687,0.1679639460401765,0.04907238508679085,0.26668738924141083,,,
neighbor_enrichment,,1276,,2-hop,0.39887868766545237,0.08724070709364826,0.01878217503217503,0.17991377495053962,0.03367211749564691,0.28151253776253776,,,
neighbor_enrichment,,1277,,2-hop,0.4248309641316844,0.09213074118536302,0.007558578987150416,0.14966677147049287,0.03318867229431455,0.2926242719309948,,,
neighbor_enrichment,,1278,,2-hop,0.4061901520201954,0.12518145045286774,0.014876957494407159,0.13345507302277926,0.03609530959017734,0.2842010574195731,,,
neighbor_enrichment,,1279,,2-hop,0.3977334183216537,0.08741180377209787,0.022522522522522525,0.1519576889062183,0.03670827218621336,0.3036662942912942,,,
neighbor_enrichment,,1280,,2-hop,0.40721534354578187,0.08337640832212484,0.021424883840991223,0.15679177108806003,0.04622484426570489,0.28496674893733714,,,
neighbor_enrichment,,1281,,2-hop,0.38565116522799575,0.11234385529103412,0.02040816326530612,0.16501506085839807,0.04548330876362087,0.27109844659364474,,,
neighbor_enrichment,,1282,,2-hop,0.4107373391621318,0.11825583121970805,0.02279912481254763,0.12612897367141343,0.03783272261361483,0.2842460085205841,,,
neighbor_enrichment,,1283,,2-hop,0.44290635117841004,0.0957035071005659,0.02494802494802495,0.12300501124030531,0.018900482135776255,0.2945366233969176,,,
neighbor_enrichment,,1284,,2-hop,0.415813192268976,0.11210510768347325,0.004646360351058337,0.14284250918183009,0.03357908924430835,0.29101374127035395,,,
neighbor_enrichment,,1285,,2-hop,0.41992077920325055,0.10219271779674462,0.01961796592669076,0.15669885341223674,0.03542496182152716,0.2661447218395502,,,
neighbor_enrichment,,1286,,2-hop,0.4908604588751649,0.09707378218407627,0.014076576576576577,0.11727352867058749,0.02438022143904497,0.25633543225455,,,
neighbor_enrichment,,1287,,2-hop,0.35130308880308886,0.09606304753363575,0.022920997920997922,0.14761309669397898,0.05120144384850266,0.3308983251997959,,,
neighbor_enrichment,,1288,,2-hop,0.4136170341152334,0.11725450253361415,0.01445578231292517,0.14675981503712596,0.03320860090067773,0.2747042651004237,,,
neighbor_enrichment,,1289,,2-hop,0.4777928956817627,0.09886911954124743,0.006711409395973154,0.13793060034670773,0.018929225137278828,0.25976674989703025,,,
neighbor_enrichment,,1290,,2-hop,0.3720565590482687,0.09667367658879696,0.02097315436241611,0.1636730154742392,0.02248292239409492,0.3241406721321842,,,
