analysis,test,permutation,statistic
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,610,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,611,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,612,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,613,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,614,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,615,-0.026718564454413507
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,616,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,617,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,618,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,619,-0.02294168096054889
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,620,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,621,-0.019164797466684265
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,622,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,623,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,624,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,625,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,626,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,627,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,628,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,629,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,630,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,631,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,632,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,633,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,634,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,635,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,636,0.02615780445969125
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,637,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,638,-0.03427233144214277
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,639,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,640,-0.019164797466684265
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,641,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,642,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,643,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,644,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,645,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,646,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,647,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,648,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,649,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,650,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,651,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,652,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,653,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,654,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,655,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,656,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,657,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,658,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,659,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,660,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,661,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,662,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,663,0.03748845494128513
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,664,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,665,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,666,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,667,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,668,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,669,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,670,-0.026718564454413507
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,671,-0.03049544794827813
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,672,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,673,-0.019164797466684265
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,674,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,675,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,676,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,677,0.02615780445969125
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,678,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,679,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,680,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,681,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,682,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,683,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,684,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,685,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,686,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,687,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,688,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,689,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,690,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,691,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,692,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,693,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,694,0.03748845494128513
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,695,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,696,-0.026718564454413507
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,697,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,698,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,699,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,700,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,701,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,702,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,703,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,704,-0.026718564454413507
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,705,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,706,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,707,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,708,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,709,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,710,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,711,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,712,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,713,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,714,0.02615780445969125
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,715,-0.03049544794827813
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,716,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,717,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,718,-0.019164797466684265
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,719,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,720,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,721,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,722,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,723,0.02615780445969125
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,724,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,725,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,726,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,727,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,728,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,729,0.033711571447420506
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,730,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,731,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,732,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,733,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,734,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,735,-0.026718564454413507
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,736,0.02615780445969125
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,737,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,738,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,739,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,740,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,741,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,742,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,743,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,744,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,745,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,746,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,747,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,748,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,749,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,750,0.02615780445969125
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,751,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,752,0.02615780445969125
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,753,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,754,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,755,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,756,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,757,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,758,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,759,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,760,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,761,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,762,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,763,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,764,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,765,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,766,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,767,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,768,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,769,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,770,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,771,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,772,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,773,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,774,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,775,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,776,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,777,-0.019164797466684265
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,778,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,779,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,780,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,781,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,782,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,783,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,784,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,785,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,786,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,787,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,788,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,789,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,790,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,791,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,792,-0.02294168096054889
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,793,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,794,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,795,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,796,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,797,-0.02294168096054889
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,798,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,799,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,800,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,801,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,802,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,803,-0.02294168096054889
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,804,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,805,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,806,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,807,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,808,-0.019164797466684265
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,809,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,810,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,811,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,812,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,813,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,814,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,815,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,816,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,817,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,818,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,819,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,820,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,821,-0.026718564454413507
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,822,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,823,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,824,0.033711571447420506
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,825,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,826,0.011050270484232745
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,827,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,828,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,829,-0.026718564454413507
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,830,-0.02294168096054889
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,831,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,832,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,833,0.033711571447420506
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,834,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,835,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,836,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,837,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,838,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,839,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,840,-0.02294168096054889
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,841,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,842,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,843,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,844,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,845,-0.019164797466684265
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,846,-0.019164797466684265
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,847,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,848,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,849,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,850,-0.02294168096054889
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,851,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,852,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,853,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,854,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,855,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,856,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,857,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,858,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,859,0.02615780445969125
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,860,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,861,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,862,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,863,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,864,0.02615780445969125
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,865,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,866,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,867,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,868,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,869,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,870,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,871,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,872,0.033711571447420506
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,873,-0.026718564454413507
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,874,-0.015387913972819627
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,875,0.022380920965826633
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,876,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,877,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,878,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,879,-0.00028037999736112845
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,880,-0.019164797466684265
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,881,-0.02294168096054889
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,882,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,883,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,884,-0.011611030478955009
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,885,-0.02294168096054889
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,886,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,887,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,888,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,889,-0.04182609842987201
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,890,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,891,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,892,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,893,0.029934687953555875
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,894,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,895,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,896,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,897,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,898,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,899,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,900,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,901,0.003496503496503489
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,902,-0.004057263491225753
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,903,0.018604037471962
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,904,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,905,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,906,0.007273386990368121
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,907,0.014827153978097377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,908,-0.007834146985090377
panel_g_sensitivity_excluding_mixed_boundary,immune_vs_all_remaining,909,-0.015387913972819627
